TortoiseID,EncounterDate,Fieldworker1,Fieldworker2,Fieldworker3,SWC,NewGrowth,ForelegDirt,GeneticsSample,ToxicologySample,ToxDuplicateSample,ToxWholeBloodSample,ErodedNarisLeft,ErodedNarisLeftValue,ErodedNarisRight,ErodedNarisRightValue,OcclusionNarisLeft,OcclusionNarisLeftValue,OcclusionNarisRight,OcclusionNarisRightValue,EdemaEyeLeft,PalpebraeUpperEyeLeft,PalpebraeLowerEyeLeft,PeriocularUpperEyeLeft,PeriocularLowerEyeLeft,EdemaEyeRight,PalpebraeUpperEyeRight,PalpebraeLowerEyeRight,PeriocularUpperEyeRight,PeriocularLowerEyeRight,DischargeEyeLeft,DischargeEyeRight,BulgingEyeLeft,BulgingEyeRight,SunkenEyeLeft,SunkenEyeRight,GlobeEyeLeft,GlobeEyeRight,NaresEyesComments,TraumaHeadDistribution,TraumaHeadSeverity,TraumaHeadChronicity,TraumaGularDistribution,TraumaGularSeverity,TraumaGularChronicity,TraumaPlastronDistribution,TraumaPlastronSeverity,TraumaPlastronChronicity,TraumaCarapaceDistribution,TraumaCarapaceSeverity,TraumaCarapaceChronicity,TraumaLimbsDistribution,TraumaLimbsSeverity,TraumaLimbsChronicity,SkinDamage,SkinDamageDescribe,ScuteBoneReplacement,TraumaComments,LaminaePeeling,LaminaePeelingDescribe,Pitting,PittingDescribe,FungalAreas,FungalAreasDescribe,DiseaseHeadDistribution,DiseaseHeadSeverity,DiseaseHeadChronicity,DiseaseGularDistribution,DiseaseGularSeverity,DiseaseGularChronicity,DiseasePlastronDistribution,DiseasePlastronSeverity,DiseasePlastronChronicity,DiseaseCarapaceDistribution,DiseaseCarapaceSeverity,DiseaseCarapaceChronicity,DiseaseLimbsDistribution,DiseaseLimbsSeverity,DiseaseLimbsChronicity,DiseaseComments,DataMigrated,DataProofed,TortoiseType,TortoiseStatus
BS578,10/8/2012,Jay Meyers,Jeff Valentine,,6,None,No,,,,,No,1,Yes,2,None,1,None,1,Yes,2,1,3,3,Yes,2,1,3,3,Dry Crust,Dry Crust,Yes,Yes,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,Old scarring,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS578,5/23/2013,Jeff Valentine,Amanda Scheib,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,3,3,2,Yes,3,3,3,2,None,Dry Crust,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,Y,Scarring,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,4,2,3,1,1,1,,1,1,Control West,Tracked
BS578,9/29/2013,Chandra Llewellyn,Jay Meyers,,6,None,No,Y,N,,,No,1,No,1,None,1,None,1,Yes,2,1,1,2,Yes,2,1,1,2,Damp,Damp,No,No,No,No,Clear-Bright,Clear-Bright,Plant resin/dirt on face.,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,Old scarring,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,Generalized yellowish flaking on carapace.,1,1,Control West,Tracked
BS578,5/27/2014,Geo Keyes,Wayne Ball,,7,None,No,N,N,N,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS578,9/23/2014,Amanda Scheib,Nicole Stephens,,6,None,No,N,N,N,N,No,1,No,1,None,1,None,1,Yes,3,2,2,2,Yes,3,2,3,2,Dry Crust,Dry Crust,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,2,2,2,1,1,1,1,1,1,2,2,2,2,3,2,Y,Mild scaring,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,3,2,2,2,2,3,White at base of scales on both forelimbs and left hind foot.,1,1,Control West,Tracked
BS578,5/20/2015,Jeff Valentine,La Deana Jeane,,6,None,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,2,3,2,Yes,2,1,3,2,None,None,Yes,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,Y,Subcarapacial scarring LM2-RM2,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,4,2,2,1,1,1,,1,1,Control West,Tracked
BS578,9/21/2015,Nicole Stephens,Geo Keyes,,7,None,No,,N,N,N,No,1,Yes,2,None,1,None,1,Yes,2,2,2,1,Yes,3,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,2,2,2,2,3,2,Y,Scars LM1 to RM1,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,4,2,3,2,2,3,,1,1,Control West,Tracked
BS578,5/26/2016,TG Jackson,Nicole Stephens,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,3,1,3,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,4,2,2,1,1,1,,1,0,Control West,Tracked
BS578,9/27/2016,Jacquelyn Smith,TG Jackson,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,3,2,Yes,1,1,3,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Y,Healed,N,,No,,No,,No,,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,,0,0,Control West,Tracked
BS579,5/20/2012,Cynthia Furman,Wayne Ball,,5,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,3,2,2,3,2,2,2,2,3,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,,1,1,Control West,Tracked
BS579,6/2/2012,Shawn Lindey,Laura Pavliscak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Control West,Tracked
BS579,10/2/2012,Jay Meyers,Geo Keyes,,4,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,1,2,Yes,1,1,1,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,EMBEDDED RESIN ON FACE AND FORELIMBS,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS579,5/22/2013,Shannon DiRuzzo,Wayne Ball,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,2,1,1,1,None,Dry Crust,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,Y,Mild subcarapacial scarring.,N,,No,,No,,No,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,Control West,Tracked
BS579,9/19/2013,Amanda Scheib,Brian Cohn,,4,<1 mm,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,No,1,1,1,1,Damp,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,Control West,Tracked
BS579,5/22/2014,Jay Meyers,Jeff Valentine,,4,None,No,N,Y,N,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,1,Control West,Tracked
BS579,9/21/2014,John Hillman,Nicole Stephens,,4,Fine Line,No,N,Y,N,Y,No,1,No,1,None,1,None,1,Yes,1,1,1,2,Yes,1,1,1,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,Y,Mild scarring,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,1,Control West,Tracked
BS579,5/18/2015,Laura Pavliscak,Nicole Stephens,,5,None,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,1,2,2,2,Yes,2,2,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,Generalized yellowish flaking on carapace.,1,1,Control West,Tracked
BS579,9/17/2015,Brian Cohn,Max Havelka,,5,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,1,1,2,2,Yes,1,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,1,Control West,Tracked
BS579,5/22/2016,Geo Keyes,Shawn Lindey,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,2,Yes,1,2,1,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,Y,Fresh wound to subcarapacial area,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,Control West,Tracked
BS579,9/27/2016,Max Havelka,Geo Keyes,,5,Fine Line,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,2,2,2,2,3,2,Y,Healed scaring LM1- RM19,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,0,0,Control West,Tracked
BS58,5/21/2011,Jay Meyers,Peter Woodman,,3,> 1 mm,No,,,,,,,,,None,1,None,1,No,1,1,1,1,Yes,2,1,1,1,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes:,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs: Forelimbs: Whitish flaking on all large scales of forelimbs,0,0,Translocatee (2012 Long),Tracked
BS58,10/9/2011,Bryan Reiley,Cynthia Furman,,3,Fine Line,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes:,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,0,0,Translocatee (2012 Long),Tracked
BS58,5/28/2012,Wayne Ball,TG Jackson,,3,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Long),Tracked
BS58,9/22/2012,Laura Pavliscak,Shannon DiRuzzo,,3,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Long),Tracked
BS58,5/16/2013,Nicole Stephens,Chandra Llewellyn,,3,Fine Line,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Long),Tracked
BS58,9/25/2013,Jay Meyers,Max Havelka,,3,>1 mm,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,1,1,2,Yes,2,1,1,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Long),Tracked
BS58,5/21/2014,Shawn Lindey,Nicole Stephens,,3,>1 mm,No,N,Y,Y,,No,1,No,1,None,1,None,1,Yes,2,1,2,2,Yes,2,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Long),Tracked
BS58,9/19/2014,Jeff Valentine,Geo Keyes,,3,<1 mm,No,N,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Long),Tracked
BS58,5/15/2015,Amanda Scheib,Shawn Lindey,,3,Fine Line,No,,Y,N,N,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,1,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,,1,1,Translocatee (2012 Long),Tracked
BS58,9/14/2015,La Deana Jeane,Jacquelyn Smith,,3,Fine Line,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,Y,Minor scarring healed,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,1,1,Translocatee (2012 Long),Tracked
BS58,5/15/2016,Amanda Scheib,TG Jackson,,4,Fine Line,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,Translocatee (2012 Long),Tracked
BS58,9/18/2016,Laura Pavliscak,Cynthia Furman,La Deana Jeane,4,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,Damp,No,No,No,No,Clear-Bright,Clear-Bright,Dirt in Right Fornix.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,,0,0,Translocatee (2012 Long),Tracked
BS580,10/18/2011,Cynthia Furman,Gretchen See,,3,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,1,1,2,1,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,No,,Yes,"Carapace: bone scute replacement; Limbs: R forelimb, damaged scales",No,,No,,No,,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,Plastron: white discoloration;,0,0,Control West,Tracked
BS580,5/15/2012,Geo Keyes,Jacquelyn Smith,,3,Fine Line,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,Cactus spine sticking out of R EYE. Removed.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS580,10/10/2012,Shannon DiRuzzo,Wayne Ball,,3,> 1 mm,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,1,1,Control West,Tracked
BS580,5/25/2013,Shannon DiRuzzo,Wayne Ball,,3,Fine Line,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS580,10/4/2013,Geo Keyes,Brian Cohn,,3,>1 mm,No,Y,Y,,,No,1,Yes,3,None,1,Complete,4,Yes,2,1,2,1,No,1,1,1,1,Damp,Damp,No,No,No,No,Clear-Bright,Clear-Bright,Right naris moderate serous discharge,1,1,1,4,4,3,2,4,3,2,4,3,1,1,1,N,,N,Fresh trauama bone exposed,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS580,5/26/2014,John Hillman,Brian Cohn,,3,Fine Line,No,N,Y,Y,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,4,3,2,2,3,2,2,3,2,1,1,1,N,,Y,,Yes,"GULAR, L/R HUMORAL",No,,No,,1,1,1,4,3,3,4,3,3,3,2,3,3,3,3,,1,1,Control West,Tracked
BS580,9/27/2014,John Hillman,Jay Meyers,,4,<1 mm,No,N,Y,N,Y,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,4,2,2,2,2,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,4,2,3,1,1,1,4,2,3,,1,1,Control West,Tracked
BS580,5/21/2015,Jay Meyers,John Hillman,,3,>1 mm,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,2,2,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,3,2,3,2,2,2,4,2,3,,1,1,Control West,Tracked
BS580,9/20/2015,Jay Meyers,La Deana Jeane,,3,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,2,2,2,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,Slightly sunken eyes,1,1,1,4,3,2,2,2,2,2,2,2,2,2,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,3,2,3,1,1,1,4,3,3,,1,1,Control West,Tracked
BS580,5/23/2016,TG Jackson,Nicole Stephens,,3,Fine Line,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,2,2,2,1,1,1,3,2,2,,1,0,Control West,Tracked
BS580,9/25/2016,Shawn Lindey,Wayne Ball,,3,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,,0,0,Control West,Tracked
BS581,10/15/2011,Kelly Herbinson,Gretchen See,,2,Fine Line,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,Control West,Tracked (Missing)
BS581,5/15/2012,Geo Keyes,Jacquelyn Smith,,2,Fine Line,No,,,,,No,1,No,1,Partial,2,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked (Missing)
BS582,10/15/2011,Kelly Herbinson,Gretchen See,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,No,1,1,1,1,Dry Crust; None,Dry Crust; Damp,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,No,,Yes,"Gular: chewing; Plastron: old chewing; Carapace: divot with peeling, chip missing, chewing with ticks;",No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,Control West,Tracked
BS582,5/27/2012,Laura Pavliscak,Chandra Llewellyn,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,3,2,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,N,,Y,,Yes,"Mild LM 9-10, RM8-9, LM 5",No,,No,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,,1,1,Control West,Tracked
BS582,10/8/2012,Shannon DiRuzzo,Wayne Ball,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,N,,Y,,Yes,Lifting and flaking on carapace.,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS582,5/20/2013,Chandra Llewellyn,Laura Pavliscak,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,N,,Y,,Yes,Mild thickening and peeling on few marginals and humeral scutes.,No,,No,,1,1,1,1,1,1,2,3,2,3,2,2,1,1,1,,1,1,Control West,Tracked
BS582,10/4/2013,Jeff Valentine,Craig Himmelwright,,6,None,No,Y,N,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,Damp,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,N,,Y,,Yes,Mild yellow lamina edges on carapace,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS582,5/25/2014,John Hillman,Brian Cohn,,6,None,No,N,N,N,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,1,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,2,2,3,4,2,2,1,1,1,,1,1,Control West,Tracked
BS582,9/25/2014,John Hillman,Jay Meyers,,7,None,No,N,N,N,N,No,1,No,1,None,1,None,1,Yes,1,1,1,2,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,"Mild, generalized yellowish flaking on carapace",1,1,Control West,Tracked
BS582,10/9/2014,Jeff Valentine,Jay Meyers,,,,,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Control West,Tracked
BS582,5/18/2015,Geo Keyes,Wayne Ball,,5,None,No,,Y,N,N,Yes,3,Yes,3,None,1,None,1,Yes,2,2,1,1,Yes,2,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,1,Control West,Tracked
BS582,9/18/2015,Amanda Scheib,John Hillman,,6,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,1,2,1,2,Yes,1,1,1,2,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS582,5/25/2016,Cynthia Furman,Brian Cohn,,6,None,No,,,,,Yes,2,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,3,2,2,3,2,2,2,2,2,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,0,Control West,Tracked
BS582,9/27/2016,Jay Meyers,La Deana Jeane,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,N,,Y,Old trauma to gular and humerals,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,0,0,Control West,Tracked
BS583,10/21/2011,Bryan Reiley,Nicole Stephens,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,2,Yes,1,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,No,,Yes,Carapace: bone scute replacement;,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,0,0,Control West,Tracked
BS583,5/23/2012,Jay Meyers,Wayne Ball,,7,None,No,,,,,No,1,No,1,None,1,Partial,2,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS583,10/8/2012,Jay Meyers,Jeff Valentine,,7,None,Yes,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,2,Damp,Damp,No,No,No,No,Clear-Bright,Clear-Bright,Embedded resin on forelimbs,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS583,5/24/2013,Jeff Valentine,Amanda Scheib,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,2,Yes,2,1,1,2,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,,1,1,Control West,Tracked
